CWE-20	JavaScript/TypeScript	js/count-untrusted-data-external-api	Frequency counts for external APIs that are used with untrusted data
CWE-400	JavaScript/TypeScript	js/prototype-polluting-assignment	Prototype-polluting assignment
CWE-400	JavaScript/TypeScript	js/prototype-pollution-utility	Prototype-polluting function
CWE-400	JavaScript/TypeScript	js/prototype-pollution	Prototype-polluting merge call
CWE-400	JavaScript/TypeScript	js/remote-property-injection-more-sources	Remote property injection with additional heuristic sources
CWE-400	JavaScript/TypeScript	js/regex-injection-more-sources	Regular expression injection with additional heuristic sources
CWE-400	JavaScript/TypeScript	js/resource-exhaustion-more-sources	Resource exhaustion with additional heuristic sources
CWE-400	JavaScript/TypeScript	js/xml-bomb-more-sources	XML internal entity expansion with additional heuristic sources
CWE-400	JavaScript/TypeScript	js/prototype-polluting-assignment-more-sources	Prototype-polluting assignment with additional heuristic sources
CWE-405	JavaScript/TypeScript	js/xml-bomb	XML internal entity expansion
CWE-405	JavaScript/TypeScript	js/xml-bomb-more-sources	XML internal entity expansion with additional heuristic sources
CWE-409	JavaScript/TypeScript	js/xml-bomb	XML internal entity expansion
CWE-409	JavaScript/TypeScript	js/xml-bomb-more-sources	XML internal entity expansion with additional heuristic sources
CWE-434	JavaScript/TypeScript	js/http-to-file-access	Network data written to file
CWE-435	JavaScript/TypeScript	js/insecure-http-parser	Insecure http parser
CWE-436	JavaScript/TypeScript	js/insecure-http-parser	Insecure http parser
CWE-441	JavaScript/TypeScript	js/client-side-request-forgery	Client-side request forgery
CWE-441	JavaScript/TypeScript	js/request-forgery	Server-side request forgery
CWE-441	JavaScript/TypeScript	javascript/ssrf	Uncontrolled data used in network request
CWE-444	JavaScript/TypeScript	js/insecure-http-parser	Insecure http parser
CWE-451	JavaScript/TypeScript	js/missing-x-frame-options	Missing X-Frame-Options HTTP header
CWE-471	JavaScript/TypeScript	js/prototype-polluting-assignment	Prototype-polluting assignment
CWE-471	JavaScript/TypeScript	js/prototype-pollution-utility	Prototype-polluting function
CWE-471	JavaScript/TypeScript	js/prototype-pollution	Prototype-polluting merge call
CWE-471	JavaScript/TypeScript	js/prototype-polluting-assignment-more-sources	Prototype-polluting assignment with additional heuristic sources
CWE-476	JavaScript/TypeScript	js/call-to-non-callable	Invocation of non-function
CWE-476	JavaScript/TypeScript	js/property-access-on-non-object	Property access on null or undefined
CWE-480	JavaScript/TypeScript	js/useless-expression	Expression has no effect
CWE-480	JavaScript/TypeScript	js/redundant-operation	Identical operands
CWE-480	JavaScript/TypeScript	js/redundant-assignment	Self assignment
CWE-480	JavaScript/TypeScript	js/deletion-of-non-property	Deleting non-property
CWE-483	JavaScript/TypeScript	js/misleading-indentation-of-dangling-else	Misleading indentation of dangling 'else'
CWE-483	JavaScript/TypeScript	js/misleading-indentation-after-control-statement	Misleading indentation after control statement
CWE-485	JavaScript/TypeScript	js/alert-call	Invocation of alert
CWE-485	JavaScript/TypeScript	js/debugger-statement	Use of debugger statement
CWE-485	JavaScript/TypeScript	js/exposure-of-private-files	Exposure of private files
CWE-489	JavaScript/TypeScript	js/alert-call	Invocation of alert
CWE-489	JavaScript/TypeScript	js/debugger-statement	Use of debugger statement
CWE-494	JavaScript/TypeScript	js/enabling-electron-insecure-content	Enabling Electron allowRunningInsecureContent
CWE-494	JavaScript/TypeScript	js/insecure-dependency	Dependency download using unencrypted communication channel
CWE-497	JavaScript/TypeScript	js/stack-trace-exposure	Information exposure through a stack trace
CWE-502	JavaScript/TypeScript	js/unsafe-deserialization	Deserialization of user-controlled data
CWE-502	JavaScript/TypeScript	js/unsafe-deserialization-more-sources	Deserialization of user-controlled data with additional heuristic sources
CWE-506	JavaScript/TypeScript	js/hardcoded-data-interpreted-as-code	Hard-coded data interpreted as code
CWE-521	JavaScript/TypeScript	js/empty-password-in-configuration-file	Empty password in configuration file
CWE-522	JavaScript/TypeScript	js/password-in-configuration-file	Password in configuration file
CWE-522	JavaScript/TypeScript	js/empty-password-in-configuration-file	Empty password in configuration file
CWE-532	JavaScript/TypeScript	js/clear-text-logging	Clear-text logging of sensitive information
CWE-538	JavaScript/TypeScript	js/exposure-of-private-files	Exposure of private files
CWE-538	JavaScript/TypeScript	js/clear-text-logging	Clear-text logging of sensitive information
CWE-546	JavaScript/TypeScript	js/todo-comment	TODO comment
CWE-548	JavaScript/TypeScript	js/exposure-of-private-files	Exposure of private files
CWE-552	JavaScript/TypeScript	js/exposure-of-private-files	Exposure of private files
CWE-552	JavaScript/TypeScript	js/clear-text-logging	Clear-text logging of sensitive information
CWE-561	JavaScript/TypeScript	js/comparison-of-identical-expressions	Comparison of identical values
CWE-561	JavaScript/TypeScript	js/comparison-with-nan	Comparison with NaN
CWE-561	JavaScript/TypeScript	js/duplicate-condition	Duplicate 'if' condition
CWE-561	JavaScript/TypeScript	js/duplicate-switch-case	Duplicate switch case
CWE-561	JavaScript/TypeScript	js/useless-expression	Expression has no effect
CWE-561	JavaScript/TypeScript	js/comparison-between-incompatible-types	Comparison between inconvertible types
CWE-561	JavaScript/TypeScript	js/redundant-operation	Identical operands
CWE-561	JavaScript/TypeScript	js/redundant-assignment	Self assignment
CWE-561	JavaScript/TypeScript	js/unneeded-defensive-code	Unneeded defensive code
CWE-561	JavaScript/TypeScript	js/useless-type-test	Useless type test
CWE-561	JavaScript/TypeScript	js/regex/unmatchable-caret	Unmatchable caret in regular expression
CWE-561	JavaScript/TypeScript	js/regex/unmatchable-dollar	Unmatchable dollar in regular expression
CWE-561	JavaScript/TypeScript	js/unreachable-statement	Unreachable statement
CWE-561	JavaScript/TypeScript	js/trivial-conditional	Useless conditional
CWE-563	JavaScript/TypeScript	js/variable-initialization-conflict	Conflicting variable initialization
CWE-563	JavaScript/TypeScript	js/function-declaration-conflict	Conflicting function declarations
CWE-563	JavaScript/TypeScript	js/useless-assignment-to-global	Useless assignment to global variable
CWE-563	JavaScript/TypeScript	js/useless-assignment-to-local	Useless assignment to local variable
CWE-563	JavaScript/TypeScript	js/overwritten-property	Overwritten property
CWE-563	JavaScript/TypeScript	js/duplicate-property	Duplicate property
CWE-563	JavaScript/TypeScript	js/node/assignment-to-exports-variable	Assignment to exports variable
CWE-563	JavaScript/TypeScript	js/useless-assignment-in-return	Return statement assigns local variable
CWE-570	JavaScript/TypeScript	js/comparison-of-identical-expressions	Comparison of identical values
CWE-570	JavaScript/TypeScript	js/comparison-with-nan	Comparison with NaN
CWE-570	JavaScript/TypeScript	js/comparison-between-incompatible-types	Comparison between inconvertible types
CWE-570	JavaScript/TypeScript	js/unneeded-defensive-code	Unneeded defensive code
CWE-570	JavaScript/TypeScript	js/useless-type-test	Useless type test
CWE-570	JavaScript/TypeScript	js/trivial-conditional	Useless conditional
CWE-571	JavaScript/TypeScript	js/comparison-of-identical-expressions	Comparison of identical values
CWE-571	JavaScript/TypeScript	js/comparison-with-nan	Comparison with NaN
CWE-571	JavaScript/TypeScript	js/comparison-between-incompatible-types	Comparison between inconvertible types
CWE-571	JavaScript/TypeScript	js/unneeded-defensive-code	Unneeded defensive code
CWE-571	JavaScript/TypeScript	js/useless-type-test	Useless type test
CWE-571	JavaScript/TypeScript	js/trivial-conditional	Useless conditional
CWE-573	JavaScript/TypeScript	js/superfluous-trailing-arguments	Superfluous trailing arguments
CWE-584	JavaScript/TypeScript	js/exit-from-finally	Jump from finally
CWE-592	JavaScript/TypeScript	js/user-controlled-bypass	User-controlled bypass of security check
CWE-592	JavaScript/TypeScript	js/different-kinds-comparison-bypass	Comparison of user-controlled data of different kinds
CWE-592	JavaScript/TypeScript	js/user-controlled-bypass-more-sources	User-controlled bypass of security check with additional heuristic sources
CWE-598	JavaScript/TypeScript	js/sensitive-get-query	Sensitive data read from GET request
CWE-601	JavaScript/TypeScript	js/client-side-unvalidated-url-redirection	Client-side URL redirect
CWE-601	JavaScript/TypeScript	js/server-side-unvalidated-url-redirection	Server-side URL redirect
CWE-610	JavaScript/TypeScript	js/path-injection	Uncontrolled data used in path expression
CWE-610	JavaScript/TypeScript	js/template-object-injection	Template Object Injection
CWE-610	JavaScript/TypeScript	js/client-side-unvalidated-url-redirection	Client-side URL redirect
CWE-610	JavaScript/TypeScript	js/server-side-unvalidated-url-redirection	Server-side URL redirect
CWE-610	JavaScript/TypeScript	js/xxe	XML external entity expansion
CWE-610	JavaScript/TypeScript	js/client-side-request-forgery	Client-side request forgery
CWE-610	JavaScript/TypeScript	js/request-forgery	Server-side request forgery
CWE-610	JavaScript/TypeScript	javascript/ssrf	Uncontrolled data used in network request
CWE-610	JavaScript/TypeScript	js/xxe-more-sources	XML external entity expansion with additional heuristic sources
CWE-611	JavaScript/TypeScript	js/xxe	XML external entity expansion
CWE-611	JavaScript/TypeScript	js/xxe-more-sources	XML external entity expansion with additional heuristic sources
CWE-614	JavaScript/TypeScript	js/clear-text-cookie	Clear text transmission of sensitive cookie
CWE-625	JavaScript/TypeScript	js/angular/insecure-url-whitelist	Insecure URL whitelist
CWE-628	JavaScript/TypeScript	js/superfluous-trailing-arguments	Superfluous trailing arguments
CWE-639	JavaScript/TypeScript	js/cors-misconfiguration-for-credentials	CORS misconfiguration for credentials transfer
CWE-639	JavaScript/TypeScript	js/cors-misconfiguration-for-credentials-more-sources	CORS misconfiguration for credentials transfer with additional heuristic sources
CWE-640	JavaScript/TypeScript	js/host-header-forgery-in-email-generation	Host header poisoning in email generation
CWE-642	JavaScript/TypeScript	js/path-injection	Uncontrolled data used in path expression
CWE-642	JavaScript/TypeScript	js/template-object-injection	Template Object Injection
CWE-643	JavaScript/TypeScript	js/xpath-injection	XPath injection
CWE-643	JavaScript/TypeScript	js/xpath-injection-more-sources	XPath injection with additional heuristic sources
CWE-657	JavaScript/TypeScript	js/remote-property-injection	Remote property injection
CWE-657	JavaScript/TypeScript	js/hardcoded-credentials	Hard-coded credentials
CWE-657	JavaScript/TypeScript	js/remote-property-injection-more-sources	Remote property injection with additional heuristic sources
CWE-664	JavaScript/TypeScript	js/alert-call	Invocation of alert
CWE-664	JavaScript/TypeScript	js/unsafe-external-link	Potentially unsafe external link
CWE-664	JavaScript/TypeScript	js/enabling-electron-insecure-content	Enabling Electron allowRunningInsecureContent
CWE-664	JavaScript/TypeScript	js/enabling-electron-renderer-node-integration	Enabling Node.js integration for Electron web content renderers
CWE-664	JavaScript/TypeScript	js/implicit-operand-conversion	Implicit operand conversion
CWE-664	JavaScript/TypeScript	js/shift-out-of-range	Shift out of range
CWE-664	JavaScript/TypeScript	js/debugger-statement	Use of debugger statement
CWE-664	JavaScript/TypeScript	js/invalid-prototype-value	Invalid prototype value
CWE-664	JavaScript/TypeScript	js/property-assignment-on-primitive	Assignment to property of primitive value
CWE-664	JavaScript/TypeScript	js/polynomial-redos	Polynomial regular expression used on uncontrolled data
CWE-664	JavaScript/TypeScript	js/redos	Inefficient regular expression
CWE-664	JavaScript/TypeScript	js/missing-origin-check	Missing origin verification in postMessage handler
CWE-664	JavaScript/TypeScript	js/path-injection	Uncontrolled data used in path expression
CWE-664	JavaScript/TypeScript	js/zipslip	Arbitrary file access during archive extraction ("Zip Slip")
CWE-664	JavaScript/TypeScript	js/template-object-injection	Template Object Injection
CWE-664	JavaScript/TypeScript	js/code-injection	Code injection
CWE-664	JavaScript/TypeScript	js/actions/command-injection	Expression injection in Actions
CWE-664	JavaScript/TypeScript	js/bad-code-sanitization	Improper code sanitization
CWE-664	JavaScript/TypeScript	js/unsafe-code-construction	Unsafe code constructed from library input
CWE-664	JavaScript/TypeScript	js/unsafe-dynamic-method-access	Unsafe dynamic method access
CWE-664	JavaScript/TypeScript	js/case-sensitive-middleware-path	Case-sensitive middleware path
CWE-664	JavaScript/TypeScript	js/file-access-to-http	File data in outbound network request
CWE-664	JavaScript/TypeScript	js/exposure-of-private-files	Exposure of private files
CWE-664	JavaScript/TypeScript	js/cross-window-information-leak	Cross-window communication with unrestricted target origin
CWE-664	JavaScript/TypeScript	js/stack-trace-exposure	Information exposure through a stack trace
CWE-664	JavaScript/TypeScript	js/disabling-certificate-validation	Disabling certificate validation
CWE-664	JavaScript/TypeScript	js/insecure-dependency	Dependency download using unencrypted communication channel
CWE-664	JavaScript/TypeScript	js/build-artifact-leak	Storage of sensitive information in build artifact
CWE-664	JavaScript/TypeScript	js/clear-text-logging	Clear-text logging of sensitive information
CWE-664	JavaScript/TypeScript	js/clear-text-storage-of-sensitive-data	Clear text storage of sensitive information
CWE-664	JavaScript/TypeScript	js/password-in-configuration-file	Password in configuration file
CWE-664	JavaScript/TypeScript	js/cors-misconfiguration-for-credentials	CORS misconfiguration for credentials transfer
CWE-664	JavaScript/TypeScript	js/insecure-temporary-file	Insecure temporary file
CWE-664	JavaScript/TypeScript	js/session-fixation	Failure to abandon session
CWE-664	JavaScript/TypeScript	js/resource-exhaustion-from-deep-object-traversal	Resources exhaustion from deep object traversal
CWE-664	JavaScript/TypeScript	js/remote-property-injection	Remote property injection
CWE-664	JavaScript/TypeScript	js/missing-x-frame-options	Missing X-Frame-Options HTTP header
CWE-664	JavaScript/TypeScript	js/unsafe-deserialization	Deserialization of user-controlled data
CWE-664	JavaScript/TypeScript	js/sensitive-get-query	Sensitive data read from GET request
CWE-664	JavaScript/TypeScript	js/client-side-unvalidated-url-redirection	Client-side URL redirect
CWE-664	JavaScript/TypeScript	js/server-side-unvalidated-url-redirection	Server-side URL redirect
CWE-664	JavaScript/TypeScript	js/xxe	XML external entity expansion
CWE-664	JavaScript/TypeScript	js/clear-text-cookie	Clear text transmission of sensitive cookie
CWE-664	JavaScript/TypeScript	js/host-header-forgery-in-email-generation	Host header poisoning in email generation
CWE-664	JavaScript/TypeScript	js/regex-injection	Regular expression injection
CWE-664	JavaScript/TypeScript	js/missing-rate-limiting	Missing rate limiting
CWE-664	JavaScript/TypeScript	js/resource-exhaustion	Resource exhaustion
CWE-664	JavaScript/TypeScript	js/xml-bomb	XML internal entity expansion
CWE-664	JavaScript/TypeScript	js/hardcoded-credentials	Hard-coded credentials
CWE-664	JavaScript/TypeScript	js/user-controlled-bypass	User-controlled bypass of security check
CWE-664	JavaScript/TypeScript	js/different-kinds-comparison-bypass	Comparison of user-controlled data of different kinds
CWE-664	JavaScript/TypeScript	js/insecure-download	Download of sensitive file through insecure connection
CWE-664	JavaScript/TypeScript	js/functionality-from-untrusted-source	Inclusion of functionality from an untrusted source
CWE-664	JavaScript/TypeScript	js/type-confusion-through-parameter-tampering	Type confusion through parameter tampering
CWE-664	JavaScript/TypeScript	js/empty-password-in-configuration-file	Empty password in configuration file
CWE-664	JavaScript/TypeScript	js/http-to-file-access	Network data written to file
CWE-664	JavaScript/TypeScript	js/prototype-polluting-assignment	Prototype-polluting assignment
CWE-664	JavaScript/TypeScript	js/prototype-pollution-utility	Prototype-polluting function
CWE-664	JavaScript/TypeScript	js/prototype-pollution	Prototype-polluting merge call
CWE-664	JavaScript/TypeScript	js/client-side-request-forgery	Client-side request forgery
CWE-664	JavaScript/TypeScript	js/request-forgery	Server-side request forgery
CWE-664	JavaScript/TypeScript	js/actions/pull-request-target	Checkout of untrusted code in trusted context
CWE-664	JavaScript/TypeScript	javascript/ssrf	Uncontrolled data used in network request
CWE-664	JavaScript/TypeScript	js/code-injection-more-sources	Code injection with additional heuristic sources
CWE-664	JavaScript/TypeScript	js/cors-misconfiguration-for-credentials-more-sources	CORS misconfiguration for credentials transfer with additional heuristic sources
CWE-664	JavaScript/TypeScript	js/remote-property-injection-more-sources	Remote property injection with additional heuristic sources
CWE-664	JavaScript/TypeScript	js/unsafe-deserialization-more-sources	Deserialization of user-controlled data with additional heuristic sources
CWE-664	JavaScript/TypeScript	js/xxe-more-sources	XML external entity expansion with additional heuristic sources
CWE-664	JavaScript/TypeScript	js/regex-injection-more-sources	Regular expression injection with additional heuristic sources
CWE-664	JavaScript/TypeScript	js/resource-exhaustion-more-sources	Resource exhaustion with additional heuristic sources
CWE-664	JavaScript/TypeScript	js/xml-bomb-more-sources	XML internal entity expansion with additional heuristic sources
CWE-664	JavaScript/TypeScript	js/user-controlled-bypass-more-sources	User-controlled bypass of security check with additional heuristic sources
CWE-664	JavaScript/TypeScript	js/prototype-polluting-assignment-more-sources	Prototype-polluting assignment with additional heuristic sources
CWE-665	JavaScript/TypeScript	js/missing-rate-limiting	Missing rate limiting
CWE-665	JavaScript/TypeScript	js/resource-exhaustion	Resource exhaustion
CWE-665	JavaScript/TypeScript	js/resource-exhaustion-more-sources	Resource exhaustion with additional heuristic sources
CWE-668	JavaScript/TypeScript	js/unsafe-external-link	Potentially unsafe external link
CWE-668	JavaScript/TypeScript	js/path-injection	Uncontrolled data used in path expression
CWE-668	JavaScript/TypeScript	js/zipslip	Arbitrary file access during archive extraction ("Zip Slip")
CWE-668	JavaScript/TypeScript	js/template-object-injection	Template Object Injection
CWE-668	JavaScript/TypeScript	js/file-access-to-http	File data in outbound network request
CWE-668	JavaScript/TypeScript	js/exposure-of-private-files	Exposure of private files
CWE-668	JavaScript/TypeScript	js/cross-window-information-leak	Cross-window communication with unrestricted target origin
CWE-668	JavaScript/TypeScript	js/stack-trace-exposure	Information exposure through a stack trace
CWE-668	JavaScript/TypeScript	js/build-artifact-leak	Storage of sensitive information in build artifact
CWE-668	JavaScript/TypeScript	js/clear-text-logging	Clear-text logging of sensitive information
CWE-668	JavaScript/TypeScript	js/clear-text-storage-of-sensitive-data	Clear text storage of sensitive information
CWE-668	JavaScript/TypeScript	js/password-in-configuration-file	Password in configuration file
CWE-668	JavaScript/TypeScript	js/cors-misconfiguration-for-credentials	CORS misconfiguration for credentials transfer
CWE-668	JavaScript/TypeScript	js/insecure-temporary-file	Insecure temporary file
CWE-668	JavaScript/TypeScript	js/sensitive-get-query	Sensitive data read from GET request
CWE-668	JavaScript/TypeScript	js/empty-password-in-configuration-file	Empty password in configuration file
CWE-668	JavaScript/TypeScript	js/cors-misconfiguration-for-credentials-more-sources	CORS misconfiguration for credentials transfer with additional heuristic sources
CWE-669	JavaScript/TypeScript	js/enabling-electron-insecure-content	Enabling Electron allowRunningInsecureContent
CWE-669	JavaScript/TypeScript	js/insecure-dependency	Dependency download using unencrypted communication channel
CWE-669	JavaScript/TypeScript	js/missing-x-frame-options	Missing X-Frame-Options HTTP header
CWE-669	JavaScript/TypeScript	js/xxe	XML external entity expansion
CWE-669	JavaScript/TypeScript	js/insecure-download	Download of sensitive file through insecure connection
CWE-669	JavaScript/TypeScript	js/functionality-from-untrusted-source	Inclusion of functionality from an untrusted source
CWE-669	JavaScript/TypeScript	js/http-to-file-access	Network data written to file
CWE-669	JavaScript/TypeScript	js/xxe-more-sources	XML external entity expansion with additional heuristic sources
CWE-670	JavaScript/TypeScript	js/useless-expression	Expression has no effect
CWE-670	JavaScript/TypeScript	js/redundant-operation	Identical operands
CWE-670	JavaScript/TypeScript	js/redundant-assignment	Self assignment
CWE-670	JavaScript/TypeScript	js/unclear-operator-precedence	Unclear precedence of nested operators
CWE-670	JavaScript/TypeScript	js/whitespace-contradicts-precedence	Whitespace contradicts operator precedence
CWE-670	JavaScript/TypeScript	js/deletion-of-non-property	Deleting non-property
CWE-670	JavaScript/TypeScript	js/misleading-indentation-of-dangling-else	Misleading indentation of dangling 'else'
CWE-670	JavaScript/TypeScript	js/misleading-indentation-after-control-statement	Misleading indentation after control statement
CWE-671	JavaScript/TypeScript	js/hardcoded-credentials	Hard-coded credentials
CWE-674	JavaScript/TypeScript	js/xml-bomb	XML internal entity expansion
CWE-674	JavaScript/TypeScript	js/xml-bomb-more-sources	XML internal entity expansion with additional heuristic sources
CWE-676	JavaScript/TypeScript	js/eval-like-call	Call to eval-like DOM function
CWE-676	JavaScript/TypeScript	js/eval-call	Use of eval
CWE-681	JavaScript/TypeScript	js/shift-out-of-range	Shift out of range
CWE-682	JavaScript/TypeScript	js/index-out-of-bounds	Off-by-one comparison against length
CWE-684	JavaScript/TypeScript	js/missing-x-frame-options	Missing X-Frame-Options HTTP header
CWE-685	JavaScript/TypeScript	js/superfluous-trailing-arguments	Superfluous trailing arguments
CWE-691	JavaScript/TypeScript	js/enabling-electron-renderer-node-integration	Enabling Node.js integration for Electron web content renderers
CWE-691	JavaScript/TypeScript	js/useless-expression	Expression has no effect
CWE-691	JavaScript/TypeScript	js/redundant-operation	Identical operands
CWE-691	JavaScript/TypeScript	js/redundant-assignment	Self assignment
CWE-691	JavaScript/TypeScript	js/unclear-operator-precedence	Unclear precedence of nested operators
CWE-691	JavaScript/TypeScript	js/whitespace-contradicts-precedence	Whitespace contradicts operator precedence
CWE-691	JavaScript/TypeScript	js/deletion-of-non-property	Deleting non-property
CWE-691	JavaScript/TypeScript	js/exit-from-finally	Jump from finally
CWE-691	JavaScript/TypeScript	js/template-object-injection	Template Object Injection
CWE-691	JavaScript/TypeScript	js/code-injection	Code injection
CWE-691	JavaScript/TypeScript	js/actions/command-injection	Expression injection in Actions
CWE-691	JavaScript/TypeScript	js/bad-code-sanitization	Improper code sanitization
CWE-691	JavaScript/TypeScript	js/unsafe-code-construction	Unsafe code constructed from library input
CWE-691	JavaScript/TypeScript	js/unsafe-dynamic-method-access	Unsafe dynamic method access
CWE-691	JavaScript/TypeScript	js/file-system-race	Potential file system race condition
CWE-691	JavaScript/TypeScript	js/server-crash	Server crash
CWE-691	JavaScript/TypeScript	js/missing-rate-limiting	Missing rate limiting
CWE-691	JavaScript/TypeScript	js/xml-bomb	XML internal entity expansion
CWE-691	JavaScript/TypeScript	js/loop-bound-injection	Loop bound injection
CWE-691	JavaScript/TypeScript	js/prototype-polluting-assignment	Prototype-polluting assignment
CWE-691	JavaScript/TypeScript	js/prototype-pollution-utility	Prototype-polluting function
CWE-691	JavaScript/TypeScript	js/prototype-pollution	Prototype-polluting merge call
CWE-691	JavaScript/TypeScript	js/misleading-indentation-of-dangling-else	Misleading indentation of dangling 'else'
CWE-691	JavaScript/TypeScript	js/inconsistent-loop-direction	Inconsistent direction of for loop
CWE-691	JavaScript/TypeScript	js/misleading-indentation-after-control-statement	Misleading indentation after control statement
CWE-691	JavaScript/TypeScript	js/actions/pull-request-target	Checkout of untrusted code in trusted context
CWE-691	JavaScript/TypeScript	js/code-injection-more-sources	Code injection with additional heuristic sources
CWE-691	JavaScript/TypeScript	js/xml-bomb-more-sources	XML internal entity expansion with additional heuristic sources
CWE-691	JavaScript/TypeScript	js/prototype-polluting-assignment-more-sources	Prototype-polluting assignment with additional heuristic sources
CWE-693	JavaScript/TypeScript	js/angular/insecure-url-whitelist	Insecure URL whitelist
CWE-693	JavaScript/TypeScript	js/count-untrusted-data-external-api	Frequency counts for external APIs that are used with untrusted data
CWE-693	JavaScript/TypeScript	js/incomplete-hostname-regexp	Incomplete regular expression for hostnames
CWE-693	JavaScript/TypeScript	js/incomplete-url-scheme-check	Incomplete URL scheme check
CWE-693	JavaScript/TypeScript	js/incomplete-url-substring-sanitization	Incomplete URL substring sanitization
CWE-693	JavaScript/TypeScript	js/incorrect-suffix-check	Incorrect suffix check
CWE-693	JavaScript/TypeScript	js/missing-origin-check	Missing origin verification in postMessage handler
CWE-693	JavaScript/TypeScript	js/regex/missing-regexp-anchor	Missing regular expression anchor
CWE-693	JavaScript/TypeScript	js/overly-large-range	Overly permissive regular expression range
CWE-693	JavaScript/TypeScript	js/untrusted-data-to-external-api	Untrusted data passed to external API
CWE-693	JavaScript/TypeScript	js/useless-regexp-character-escape	Useless regular-expression character escape
CWE-693	JavaScript/TypeScript	js/bad-tag-filter	Bad HTML filtering regexp
CWE-693	JavaScript/TypeScript	js/double-escaping	Double escaping or unescaping
CWE-693	JavaScript/TypeScript	js/incomplete-html-attribute-sanitization	Incomplete HTML attribute sanitization
CWE-693	JavaScript/TypeScript	js/incomplete-multi-character-sanitization	Incomplete multi-character sanitization
CWE-693	JavaScript/TypeScript	js/incomplete-sanitization	Incomplete string escaping or encoding
CWE-693	JavaScript/TypeScript	js/exposure-of-private-files	Exposure of private files
CWE-693	JavaScript/TypeScript	js/disabling-certificate-validation	Disabling certificate validation
CWE-693	JavaScript/TypeScript	js/insecure-dependency	Dependency download using unencrypted communication channel
CWE-693	JavaScript/TypeScript	js/build-artifact-leak	Storage of sensitive information in build artifact
CWE-693	JavaScript/TypeScript	js/clear-text-logging	Clear-text logging of sensitive information
CWE-693	JavaScript/TypeScript	js/clear-text-storage-of-sensitive-data	Clear text storage of sensitive information
CWE-693	JavaScript/TypeScript	js/password-in-configuration-file	Password in configuration file
CWE-693	JavaScript/TypeScript	js/insufficient-key-size	Use of a weak cryptographic key
CWE-693	JavaScript/TypeScript	js/biased-cryptographic-random	Creating biased random numbers from a cryptographically secure source
CWE-693	JavaScript/TypeScript	js/weak-cryptographic-algorithm	Use of a broken or weak cryptographic algorithm
CWE-693	JavaScript/TypeScript	js/cors-misconfiguration-for-credentials	CORS misconfiguration for credentials transfer
CWE-693	JavaScript/TypeScript	js/jwt-missing-verification	JWT missing secret or public key verification
CWE-693	JavaScript/TypeScript	js/missing-token-validation	Missing CSRF middleware
CWE-693	JavaScript/TypeScript	js/session-fixation	Failure to abandon session
CWE-693	JavaScript/TypeScript	js/remote-property-injection	Remote property injection
CWE-693	JavaScript/TypeScript	js/clear-text-cookie	Clear text transmission of sensitive cookie
CWE-693	JavaScript/TypeScript	js/host-header-forgery-in-email-generation	Host header poisoning in email generation
CWE-693	JavaScript/TypeScript	js/missing-rate-limiting	Missing rate limiting
CWE-693	JavaScript/TypeScript	js/hardcoded-credentials	Hard-coded credentials
CWE-693	JavaScript/TypeScript	js/user-controlled-bypass	User-controlled bypass of security check
CWE-693	JavaScript/TypeScript	js/different-kinds-comparison-bypass	Comparison of user-controlled data of different kinds
CWE-693	JavaScript/TypeScript	js/empty-password-in-configuration-file	Empty password in configuration file
CWE-693	JavaScript/TypeScript	js/insufficient-password-hash	Use of password hash with insufficient computational effort
CWE-693	JavaScript/TypeScript	js/untrusted-data-to-external-api-more-sources	Untrusted data passed to external API with additional heuristic sources
CWE-693	JavaScript/TypeScript	js/cors-misconfiguration-for-credentials-more-sources	CORS misconfiguration for credentials transfer with additional heuristic sources
CWE-693	JavaScript/TypeScript	js/remote-property-injection-more-sources	Remote property injection with additional heuristic sources
CWE-693	JavaScript/TypeScript	js/user-controlled-bypass-more-sources	User-controlled bypass of security check with additional heuristic sources
CWE-697	JavaScript/TypeScript	js/angular/insecure-url-whitelist	Insecure URL whitelist
CWE-697	JavaScript/TypeScript	js/incomplete-url-scheme-check	Incomplete URL scheme check
CWE-697	JavaScript/TypeScript	js/bad-tag-filter	Bad HTML filtering regexp
CWE-697	JavaScript/TypeScript	js/cors-misconfiguration-for-credentials	CORS misconfiguration for credentials transfer
CWE-697	JavaScript/TypeScript	js/cors-misconfiguration-for-credentials-more-sources	CORS misconfiguration for credentials transfer with additional heuristic sources
CWE-703	JavaScript/TypeScript	js/stack-trace-exposure	Information exposure through a stack trace
CWE-703	JavaScript/TypeScript	js/server-crash	Server crash
CWE-703	JavaScript/TypeScript	js/unvalidated-dynamic-method-call	Unvalidated dynamic method call
CWE-704	JavaScript/TypeScript	js/implicit-operand-conversion	Implicit operand conversion
CWE-704	JavaScript/TypeScript	js/shift-out-of-range	Shift out of range
CWE-704	JavaScript/TypeScript	js/invalid-prototype-value	Invalid prototype value
CWE-704	JavaScript/TypeScript	js/property-assignment-on-primitive	Assignment to property of primitive value
CWE-704	JavaScript/TypeScript	js/type-confusion-through-parameter-tampering	Type confusion through parameter tampering
CWE-705	JavaScript/TypeScript	js/exit-from-finally	Jump from finally
CWE-705	JavaScript/TypeScript	js/server-crash	Server crash
CWE-706	JavaScript/TypeScript	js/path-injection	Uncontrolled data used in path expression
CWE-706	JavaScript/TypeScript	js/zipslip	Arbitrary file access during archive extraction ("Zip Slip")
